return_id,order_id,customer_id,sku_id,category,sub_category,brand_tier,city,return_date,return_month,days_to_return,return_reason,return_reason_group,refund_amount,reverse_logistics_cost,total_loss,resolution_days,refund_mode,customer_segment,delivery_slot,sla_breached,is_perishable,order_total_paid,dark_store_id,delivery_agent_id
RET0011426,ORD0055142,CUS001269,SKU1064,Dairy & Eggs,Butter,Mid,Mumbai,2023-12-09,2023-12,3,Item Missing in Order,Logistics,73.89,37.88,111.77,1,Original Payment Method,Champion,Evening (3–6 PM),0,1,88.08,DS022,DA0088
RET0011427,ORD0055146,CUS013426,SKU1186,Bakery & Bread,Muffins,Mid,Chennai,2023-12-20,2023-12,2,Damaged Product,Logistics,178.35,73.36,251.71,1,Wallet Credit,Champion,Morning (9 AM–12 PM),0,0,185.98,DS022,DA0190
RET0011428,ORD0055151,CUS012260,SKU1109,Meat & Seafood,Other Seafood,Premium,Delhi,2023-05-08,2023-05,1,Damaged Product,Logistics,756.54,35.48,792.02,1,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,758.12,DS010,DA0040
RET0011429,ORD0055152,CUS008728,SKU1080,Meat & Seafood,Chicken,Mid,Delhi,2023-03-08,2023-03,3,Item Missing in Order,Logistics,701.5,79.42,780.92,2,Wallet Credit,Champion,Evening (3–6 PM),0,1,789.3,DS023,DA0094
RET0011430,ORD0055159,CUS007507,SKU1016,Fruits & Vegetables,Exotic Vegetables,Mid,Mumbai,2023-11-20,2023-11,1,Expired or Near-Expiry,Quality,156.64,82.1,238.74,2,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,171.88,DS004,DA0167
RET0011431,ORD0055161,CUS014830,SKU1068,Dairy & Eggs,Curd & Yogurt,Mid,Delhi,2023-07-29,2023-07,2,Damaged Product,Logistics,139.51,79.82,219.33,7,Wallet Credit,Champion,Early Morning (6–9 AM),0,1,157.46,DS020,DA0187
RET0011432,ORD0055163,CUS017160,SKU1042,Dairy & Eggs,Milk,Budget,Pune,2023-11-28,2023-11,2,Damaged Product,Logistics,182.41,37.66,220.07,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,201.22,DS022,DA0166
RET0011433,ORD0055165,CUS012797,SKU1110,Meat & Seafood,Other Seafood,Mid,Bengaluru,2023-10-14,2023-10,1,Wrong Item Delivered,Logistics,218.09,50.51,268.6,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,228.97,DS008,DA0083
RET0011434,ORD0055174,CUS005872,SKU1020,Fruits & Vegetables,Leafy Greens,Budget,Pune,2022-11-08,2022-11,0,Damaged Product,Logistics,124.52,52.13,176.65,0,Wallet Credit,Champion,Night (9 PM–12 AM),0,1,133.66,DS022,DA0145
RET0011435,ORD0055176,CUS004889,SKU1032,Fruits & Vegetables,Root Vegetables,Premium,Chennai,2022-11-15,2022-11,4,Damaged Product,Logistics,84.8,53.7,138.5,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,86.88,DS009,DA0016
RET0011436,ORD0055183,CUS006591,SKU1012,Fruits & Vegetables,Exotic Vegetables,Budget,Kolkata,2023-08-22,2023-08,2,Damaged Product,Logistics,87.23,59.68,146.91,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,100.3,DS002,DA0184
RET0011437,ORD0055187,CUS015003,SKU1028,Fruits & Vegetables,Root Vegetables,Mid,Mumbai,2024-06-25,2024-06,0,Expired or Near-Expiry,Quality,71.59,54.42,126.01,1,Original Payment Method,Champion,Evening (3–6 PM),0,1,85.66,DS021,DA0195
RET0011438,ORD0055203,CUS016959,SKU1051,Dairy & Eggs,Paneer,Premium,Mumbai,2024-06-18,2024-06,4,Expired or Near-Expiry,Quality,87.75,76.1,163.85,3,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,101.08,DS025,DA0107
RET0011439,ORD0055209,CUS010835,SKU1221,Snacks & Namkeen,Nuts & Dry Fruits,Budget,Delhi,2023-06-30,2023-06,4,Wrong Item Delivered,Logistics,384.24,49.17,433.41,7,Wallet Credit,Champion,Morning (9 AM–12 PM),0,0,430.86,DS017,DA0029
RET0011440,ORD0055215,CUS004683,SKU1170,Bakery & Bread,Biscuits & Cookies,Mid,Mumbai,2023-07-12,2023-07,3,Damaged Product,Logistics,35.66,79.97,115.63,1,Original Payment Method,Champion,Evening (3–6 PM),1,0,40.79,DS001,DA0144
RET0011441,ORD0055216,CUS014297,SKU1091,Meat & Seafood,Mutton,Budget,Hyderabad,2022-09-20,2022-09,2,Damaged Product,Logistics,351.84,58.88,410.72,7,Wallet Credit,Champion,Morning (9 AM–12 PM),1,1,365.37,DS009,DA0094
RET0011442,ORD0055222,CUS009141,SKU1256,Beverages,Tea & Coffee,Budget,Hyderabad,2022-09-19,2022-09,2,Damaged Product,Logistics,380.72,59.06,439.78,3,Wallet Credit,Champion,Morning (9 AM–12 PM),0,0,406.8,DS015,DA0006
RET0011443,ORD0055225,CUS015364,SKU1152,Frozen Foods,Frozen Meat,Budget,Hyderabad,2023-07-02,2023-07,3,Expired or Near-Expiry,Quality,465.63,79.04,544.67,3,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,491.4,DS005,DA0033
RET0011444,ORD0055227,CUS017134,SKU1155,Frozen Foods,Frozen Meat,Mid,Pune,2022-08-15,2022-08,2,Damaged Product,Logistics,385.04,74.44,459.48,1,Original Payment Method,Champion,Evening (3–6 PM),0,1,394.32,DS004,DA0031
RET0011445,ORD0055230,CUS012171,SKU1403,Baby Care,Baby Wipes,Premium,Pune,2024-02-27,2024-02,1,Quality Not as Expected,Quality,538.14,42.17,580.31,1,Original Payment Method,Champion,Afternoon (12–3 PM),1,0,593.08,DS019,DA0007
RET0011446,ORD0055235,CUS001645,SKU1066,Dairy & Eggs,Curd & Yogurt,Mid,Mumbai,2024-04-03,2024-04,0,Wrong Item Delivered,Logistics,105.0,80.97,185.97,2,Wallet Credit,Champion,Afternoon (12–3 PM),0,1,121.46,DS006,DA0062
RET0011447,ORD0055237,CUS006480,SKU1039,Fruits & Vegetables,Herbs & Seasonings,Mid,Kolkata,2023-09-12,2023-09,0,Damaged Product,Logistics,78.49,35.7,114.19,3,Wallet Credit,Champion,Afternoon (12–3 PM),0,1,85.76,DS003,DA0159
RET0011448,ORD0055239,CUS010981,SKU1291,Staples & Grains,Cooking Oil,Mid,Delhi,2022-12-31,2022-12,2,Wrong Item Delivered,Logistics,215.41,43.89,259.3,1,Wallet Credit,Champion,Night (9 PM–12 AM),0,0,256.4,DS002,DA0072
RET0011449,ORD0055246,CUS003646,SKU1076,Meat & Seafood,Chicken,Budget,Delhi,2023-07-21,2023-07,2,Damaged Product,Logistics,293.21,53.35,346.56,1,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,300.82,DS009,DA0084
RET0011450,ORD0055248,CUS009107,SKU1070,Dairy & Eggs,Curd & Yogurt,Budget,Kolkata,2023-09-02,2023-09,2,Expired or Near-Expiry,Quality,106.69,49.37,156.06,1,Bank Transfer,Champion,Prime Evening (6–9 PM),1,1,118.85,DS002,DA0046
RET0011451,ORD0055251,CUS014381,SKU1025,Fruits & Vegetables,Root Vegetables,Budget,Bengaluru,2024-04-07,2024-04,4,Damaged Product,Logistics,84.04,62.63,146.67,1,Original Payment Method,Champion,Afternoon (12–3 PM),1,1,90.93,DS001,DA0164
RET0011452,ORD0055256,CUS016156,SKU1414,Baby Care,Baby Accessories,Premium,Mumbai,2024-06-02,2024-06,1,Changed Mind,Customer,496.26,54.4,550.66,5,Original Payment Method,Champion,Early Morning (6–9 AM),0,0,544.17,DS019,DA0132
RET0011453,ORD0055270,CUS007758,SKU1079,Meat & Seafood,Chicken,Budget,Delhi,2023-11-03,2023-11,1,Expired or Near-Expiry,Quality,195.35,44.7,240.05,5,Wallet Credit,Champion,Night (9 PM–12 AM),0,1,202.91,DS001,DA0057
RET0011454,ORD0055272,CUS011938,SKU1132,Frozen Foods,Ready to Cook,Premium,Bengaluru,2022-12-09,2022-12,2,Wrong Item Delivered,Logistics,184.8,67.58,252.38,1,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,193.77,DS021,DA0049
RET0011455,ORD0055277,CUS012950,SKU1134,Frozen Foods,Ready to Cook,Mid,Hyderabad,2024-03-29,2024-03,4,Expired or Near-Expiry,Quality,289.84,81.75,371.59,7,Wallet Credit,Champion,Night (9 PM–12 AM),0,1,313.4,DS011,DA0099
RET0011456,ORD0055279,CUS017440,SKU1150,Frozen Foods,Frozen Meat,Premium,Mumbai,2024-02-16,2024-02,1,Expired or Near-Expiry,Quality,292.26,81.69,373.95,1,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,353.64,DS004,DA0032
RET0011457,ORD0055291,CUS003700,SKU1375,Household Essentials,Tissues & Wipes,Mid,Chennai,2022-10-24,2022-10,3,Damaged Product,Logistics,165.29,47.8,213.09,2,Original Payment Method,Champion,Early Morning (6–9 AM),1,0,166.0,DS017,DA0013
RET0011458,ORD0055293,CUS013079,SKU1201,Snacks & Namkeen,Chips & Crisps,Mid,Hyderabad,2023-02-12,2023-02,1,Changed Mind,Customer,74.45,63.82,138.27,2,Original Payment Method,Champion,Afternoon (12–3 PM),0,0,83.61,DS008,DA0162
RET0011459,ORD0055297,CUS014757,SKU1032,Fruits & Vegetables,Root Vegetables,Premium,Pune,2024-06-21,2024-06,1,Damaged Product,Logistics,95.37,64.14,159.51,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,96.73,DS006,DA0029
RET0011460,ORD0055309,CUS005029,SKU1041,Dairy & Eggs,Milk,Mid,Kolkata,2023-08-27,2023-08,1,Damaged Product,Logistics,92.85,44.4,137.25,1,Wallet Credit,Champion,Morning (9 AM–12 PM),0,1,102.77,DS003,DA0010
RET0011461,ORD0055311,CUS015827,SKU1401,Baby Care,Baby Wipes,Mid,Delhi,2023-06-05,2023-06,1,Damaged Product,Logistics,364.89,74.63,439.52,3,Original Payment Method,Champion,Evening (3–6 PM),0,0,392.06,DS001,DA0172
RET0011462,ORD0055314,CUS008346,SKU1280,Staples & Grains,Atta & Flour,Mid,Mumbai,2023-05-30,2023-05,7,Quality Not as Expected,Quality,545.35,60.82,606.17,3,Wallet Credit,Champion,Afternoon (12–3 PM),0,0,622.05,DS017,DA0053
RET0011463,ORD0055316,CUS012814,SKU1060,Dairy & Eggs,Eggs,Budget,Delhi,2022-07-03,2022-07,0,Damaged Product,Logistics,76.19,73.73,149.92,7,Wallet Credit,Champion,Early Morning (6–9 AM),1,1,91.62,DS015,DA0132
RET0011464,ORD0055317,CUS011375,SKU1035,Fruits & Vegetables,Herbs & Seasonings,Budget,Delhi,2023-03-23,2023-03,1,Wrong Item Delivered,Logistics,742.73,66.55,809.28,1,Wallet Credit,Champion,Morning (9 AM–12 PM),0,1,818.94,DS017,DA0167
RET0011465,ORD0055321,CUS005871,SKU1029,Fruits & Vegetables,Root Vegetables,Budget,Hyderabad,2024-04-19,2024-04,2,Expired or Near-Expiry,Quality,262.86,63.79,326.65,1,Wallet Credit,Champion,Morning (9 AM–12 PM),0,1,282.87,DS010,DA0038
RET0011466,ORD0055323,CUS007353,SKU1389,Baby Care,Baby Food,Mid,Delhi,2022-09-12,2022-09,0,Damaged Product,Logistics,1338.86,69.61,1408.47,2,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,1414.2,DS008,DA0034
RET0011467,ORD0055325,CUS003376,SKU1017,Fruits & Vegetables,Leafy Greens,Budget,Bengaluru,2023-12-06,2023-12,0,Damaged Product,Logistics,77.33,32.03,109.36,0,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,92.71,DS010,DA0047
RET0011468,ORD0055327,CUS010173,SKU1070,Dairy & Eggs,Curd & Yogurt,Budget,Mumbai,2023-02-28,2023-02,0,Item Missing in Order,Logistics,212.44,57.63,270.07,2,Wallet Credit,Champion,Early Morning (6–9 AM),0,1,213.1,DS011,DA0120
RET0011469,ORD0055332,CUS002833,SKU1377,Household Essentials,Tissues & Wipes,Mid,Kolkata,2023-05-31,2023-05,4,Duplicate Order,Customer,65.88,70.57,136.45,1,Original Payment Method,Champion,Evening (3–6 PM),0,0,78.68,DS014,DA0037
RET0011470,ORD0055344,CUS014570,SKU1307,Staples & Grains,Spices,Mid,Delhi,2024-04-19,2024-04,0,Wrong Item Delivered,Logistics,231.69,49.76,281.45,2,Original Payment Method,Champion,Night (9 PM–12 AM),1,0,270.28,DS013,DA0007
RET0011471,ORD0055345,CUS000921,SKU1377,Household Essentials,Tissues & Wipes,Mid,Bengaluru,2023-10-18,2023-10,1,Damaged Product,Logistics,90.72,51.74,142.46,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,109.8,DS008,DA0185
RET0011472,ORD0055348,CUS014339,SKU1139,Frozen Foods,Ready to Cook,Mid,Hyderabad,2024-06-04,2024-06,2,Expired or Near-Expiry,Quality,397.84,79.13,476.97,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,435.69,DS008,DA0002
RET0011473,ORD0055363,CUS002783,SKU1082,Meat & Seafood,Chicken,Premium,Bengaluru,2022-07-13,2022-07,0,Damaged Product,Logistics,1739.47,45.19,1784.66,2,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,1892.92,DS004,DA0110
RET0011474,ORD0055364,CUS014659,SKU1352,Household Essentials,Detergents,Mid,Bengaluru,2024-02-26,2024-02,0,Wrong Item Delivered,Logistics,87.15,77.85,165.0,2,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,98.13,DS017,DA0102
RET0011475,ORD0055366,CUS013662,SKU1101,Meat & Seafood,Prawns & Shrimp,Budget,Delhi,2023-12-04,2023-12,0,Item Missing in Order,Logistics,359.25,81.02,440.27,1,Original Payment Method,Champion,Afternoon (12–3 PM),0,1,381.61,DS023,DA0177
RET0011476,ORD0055368,CUS006964,SKU1211,Snacks & Namkeen,Namkeen,Mid,Delhi,2022-09-28,2022-09,0,Damaged Product,Logistics,89.11,49.74,138.85,0,Original Payment Method,Champion,Afternoon (12–3 PM),0,0,91.2,DS009,DA0012
RET0011477,ORD0055369,CUS003634,SKU1386,Baby Care,Diapers,Budget,Ahmedabad,2024-05-23,2024-05,5,Damaged Product,Logistics,403.09,33.64,436.73,0,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,403.43,DS012,DA0106
RET0011478,ORD0055370,CUS004312,SKU1155,Frozen Foods,Frozen Meat,Mid,Chennai,2024-05-24,2024-05,2,Expired or Near-Expiry,Quality,1221.16,66.14,1287.3,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,1405.86,DS016,DA0198
RET0011479,ORD0055371,CUS005182,SKU1035,Fruits & Vegetables,Herbs & Seasonings,Budget,Hyderabad,2023-04-13,2023-04,1,Expired or Near-Expiry,Quality,95.21,65.96,161.17,0,Original Payment Method,Champion,Evening (3–6 PM),0,1,97.71,DS008,DA0151
RET0011480,ORD0055381,CUS014248,SKU1102,Meat & Seafood,Prawns & Shrimp,Mid,Chennai,2024-02-19,2024-02,4,Damaged Product,Logistics,557.01,29.21,586.22,1,Wallet Credit,Champion,Prime Evening (6–9 PM),1,1,649.88,DS010,DA0073
RET0011481,ORD0055385,CUS013949,SKU1257,Beverages,Tea & Coffee,Budget,Ahmedabad,2024-05-11,2024-05,0,Item Missing in Order,Logistics,171.37,57.24,228.61,2,Original Payment Method,Champion,Evening (3–6 PM),1,0,194.64,DS011,DA0101
RET0011482,ORD0055386,CUS001859,SKU1056,Dairy & Eggs,Eggs,Premium,Kolkata,2024-06-25,2024-06,2,Expired or Near-Expiry,Quality,332.82,79.53,412.35,2,Wallet Credit,Champion,Afternoon (12–3 PM),1,1,336.9,DS005,DA0154
RET0011483,ORD0055390,CUS005678,SKU1387,Baby Care,Diapers,Budget,Hyderabad,2022-10-24,2022-10,0,Quality Not as Expected,Quality,384.01,53.12,437.13,7,Wallet Credit,Champion,Evening (3–6 PM),1,0,456.71,DS004,DA0041
RET0011484,ORD0055391,CUS010683,SKU1268,Beverages,Water,Budget,Chennai,2023-08-09,2023-08,0,Damaged Product,Logistics,415.89,58.06,473.95,2,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,439.98,DS014,DA0111
RET0011485,ORD0055398,CUS014385,SKU1235,Snacks & Namkeen,Energy Bars,Mid,Mumbai,2024-06-12,2024-06,5,Damaged Product,Logistics,37.47,37.49,74.96,1,Original Payment Method,Champion,Early Morning (6–9 AM),0,0,37.83,DS022,DA0051
RET0011486,ORD0055402,CUS013503,SKU1227,Snacks & Namkeen,Nuts & Dry Fruits,Mid,Bengaluru,2024-01-17,2024-01,2,Damaged Product,Logistics,92.5,36.02,128.52,1,Wallet Credit,Champion,Afternoon (12–3 PM),0,0,97.9,DS018,DA0038
RET0011487,ORD0055405,CUS009482,SKU1136,Frozen Foods,Ready to Cook,Mid,Delhi,2023-01-22,2023-01,0,Expired or Near-Expiry,Quality,317.29,75.21,392.5,0,Original Payment Method,Champion,Early Morning (6–9 AM),0,1,335.2,DS023,DA0152
RET0011488,ORD0055410,CUS008712,SKU1065,Dairy & Eggs,Butter,Mid,Kolkata,2022-07-06,2022-07,4,Damaged Product,Logistics,67.1,78.1,145.2,0,Wallet Credit,Champion,Prime Evening (6–9 PM),0,1,73.78,DS007,DA0058
RET0011489,ORD0055411,CUS005206,SKU1022,Fruits & Vegetables,Leafy Greens,Budget,Pune,2023-04-03,2023-04,2,Damaged Product,Logistics,51.23,35.7,86.93,1,Wallet Credit,Champion,Prime Evening (6–9 PM),1,1,62.0,DS017,DA0063
RET0011490,ORD0055413,CUS002320,SKU1041,Dairy & Eggs,Milk,Mid,Delhi,2023-07-11,2023-07,0,Changed Mind,Customer,138.04,47.74,185.78,1,Original Payment Method,Champion,Afternoon (12–3 PM),1,1,149.94,DS002,DA0042
RET0011491,ORD0055415,CUS000503,SKU1377,Household Essentials,Tissues & Wipes,Mid,Hyderabad,2024-05-07,2024-05,0,Damaged Product,Logistics,75.39,47.92,123.31,7,Original Payment Method,Champion,Early Morning (6–9 AM),0,0,76.3,DS001,DA0140
RET0011492,ORD0055426,CUS015168,SKU1343,Personal Care,Feminine Hygiene,Budget,Chennai,2023-11-15,2023-11,2,Damaged Product,Logistics,156.3,43.52,199.82,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,176.29,DS002,DA0041
RET0011493,ORD0055433,CUS007844,SKU1030,Fruits & Vegetables,Root Vegetables,Mid,Hyderabad,2022-08-14,2022-08,2,Damaged Product,Logistics,203.53,36.83,240.36,1,Original Payment Method,Champion,Evening (3–6 PM),0,1,210.54,DS015,DA0133
RET0011494,ORD0055434,CUS011171,SKU1243,Beverages,Soft Drinks,Budget,Hyderabad,2022-07-02,2022-07,0,Changed Mind,Customer,124.39,35.37,159.76,1,Original Payment Method,Champion,Night (9 PM–12 AM),0,0,145.08,DS002,DA0179
RET0011495,ORD0055453,CUS004503,SKU1333,Personal Care,Deodorants,Budget,Delhi,2024-07-02,2024-07,3,Damaged Product,Logistics,396.42,70.91,467.33,5,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,432.6,DS006,DA0111
RET0011496,ORD0055454,CUS010565,SKU1071,Dairy & Eggs,Ghee,Mid,Chennai,2024-06-22,2024-06,1,Expired or Near-Expiry,Quality,52.01,43.08,95.09,1,Bank Transfer,Champion,Evening (3–6 PM),0,1,60.03,DS019,DA0183
RET0011497,ORD0055463,CUS014156,SKU1104,Meat & Seafood,Prawns & Shrimp,Mid,Delhi,2024-03-27,2024-03,0,Quality Not as Expected,Quality,614.82,79.8,694.62,1,Original Payment Method,Champion,Evening (3–6 PM),0,1,646.56,DS007,DA0198
RET0011498,ORD0055464,CUS000673,SKU1075,Dairy & Eggs,Ghee,Premium,Hyderabad,2024-02-19,2024-02,2,Expired or Near-Expiry,Quality,105.25,37.69,142.94,2,Wallet Credit,Champion,Evening (3–6 PM),1,1,122.37,DS006,DA0185
RET0011499,ORD0055471,CUS001641,SKU1232,Snacks & Namkeen,Energy Bars,Budget,Bengaluru,2022-07-11,2022-07,5,Wrong Item Delivered,Logistics,100.5,81.83,182.33,1,Original Payment Method,Champion,Prime Evening (6–9 PM),0,0,121.02,DS019,DA0099
RET0011500,ORD0055485,CUS007996,SKU1231,Snacks & Namkeen,Energy Bars,Budget,Mumbai,2023-02-28,2023-02,2,Damaged Product,Logistics,77.86,76.19,154.05,0,Original Payment Method,Champion,Afternoon (12–3 PM),1,0,86.62,DS024,DA0140
RET0011501,ORD0055486,CUS015035,SKU1189,Bakery & Bread,Rusks & Toasts,Premium,Mumbai,2022-11-16,2022-11,4,Damaged Product,Logistics,127.15,46.12,173.27,1,Wallet Credit,Champion,Morning (9 AM–12 PM),0,0,142.3,DS022,DA0146
RET0011502,ORD0055492,CUS005700,SKU1017,Fruits & Vegetables,Leafy Greens,Budget,Bengaluru,2022-08-02,2022-08,1,Quality Not as Expected,Quality,141.33,69.46,210.79,5,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,150.62,DS012,DA0054
RET0011503,ORD0055497,CUS008597,SKU1018,Fruits & Vegetables,Leafy Greens,Mid,Delhi,2022-08-29,2022-08,0,Damaged Product,Logistics,170.99,63.35,234.34,2,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,186.98,DS022,DA0025
RET0011504,ORD0055498,CUS003456,SKU1006,Fruits & Vegetables,Fresh Fruits,Mid,Mumbai,2024-06-28,2024-06,0,Duplicate Order,Customer,111.7,54.77,166.47,1,Wallet Credit,Champion,Afternoon (12–3 PM),0,1,127.79,DS003,DA0174
RET0011505,ORD0055500,CUS002540,SKU1008,Fruits & Vegetables,Fresh Fruits,Premium,Mumbai,2023-09-05,2023-09,1,Quality Not as Expected,Quality,218.73,33.5,252.23,2,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,259.28,DS021,DA0021
RET0011506,ORD0055507,CUS011359,SKU1261,Beverages,Health Drinks,Budget,Ahmedabad,2022-10-13,2022-10,1,Damaged Product,Logistics,25.76,55.93,81.69,3,Wallet Credit,Champion,Prime Evening (6–9 PM),1,0,26.08,DS009,DA0190
RET0011507,ORD0055508,CUS004230,SKU1219,Snacks & Namkeen,Popcorn,Mid,Delhi,2023-09-03,2023-09,5,Expired or Near-Expiry,Quality,242.9,76.09,318.99,1,Original Payment Method,Champion,Morning (9 AM–12 PM),0,0,289.84,DS016,DA0088
RET0011508,ORD0055510,CUS007663,SKU1408,Baby Care,Baby Lotion,Budget,Chennai,2024-02-08,2024-02,3,Damaged Product,Logistics,387.94,42.29,430.23,2,Original Payment Method,Champion,Prime Evening (6–9 PM),1,0,447.42,DS015,DA0143
RET0011509,ORD0055512,CUS006130,SKU1408,Baby Care,Baby Lotion,Budget,Pune,2024-02-04,2024-02,5,Expired or Near-Expiry,Quality,181.59,46.13,227.72,1,Original Payment Method,Champion,Night (9 PM–12 AM),0,0,198.66,DS017,DA0019
RET0011510,ORD0055529,CUS015858,SKU1206,Snacks & Namkeen,Namkeen,Mid,Delhi,2024-04-01,2024-04,0,Wrong Item Delivered,Logistics,36.67,74.58,111.25,2,Original Payment Method,Champion,Afternoon (12–3 PM),0,0,43.04,DS020,DA0003
RET0011511,ORD0055530,CUS006251,SKU1015,Fruits & Vegetables,Exotic Vegetables,Budget,Hyderabad,2024-05-10,2024-05,3,Wrong Item Delivered,Logistics,90.15,63.47,153.62,3,Original Payment Method,Champion,Prime Evening (6–9 PM),0,1,94.78,DS005,DA0085
RET0011512,ORD0055538,CUS014522,SKU1265,Beverages,Health Drinks,Budget,Ahmedabad,2024-06-01,2024-06,0,Wrong Item Delivered,Logistics,234.45,83.63,318.08,2,Wallet Credit,Champion,Early Morning (6–9 AM),0,0,244.68,DS011,DA0035
RET0011513,ORD0055541,CUS001479,SKU1360,Household Essentials,Dishwash,Budget,Delhi,2023-08-29,2023-08,1,Expired or Near-Expiry,Quality,205.15,29.01,234.16,0,Wallet Credit,Champion,Afternoon (12–3 PM),0,0,209.81,DS014,DA0018
RET0011514,ORD0055553,CUS016952,SKU1137,Frozen Foods,Ready to Cook,Mid,Delhi,2023-02-09,2023-02,7,Expired or Near-Expiry,Quality,138.7,31.32,170.02,3,Original Payment Method,Champion,Prime Evening (6–9 PM),1,1,165.56,DS022,DA0089
RET0011515,ORD0055557,CUS008113,SKU1008,Fruits & Vegetables,Fresh Fruits,Premium,Hyderabad,2024-04-29,2024-04,2,Item Missing in Order,Logistics,194.91,75.15,270.06,3,Original Payment Method,Champion,Morning (9 AM–12 PM),0,1,210.82,DS002,DA0186
RET0011516,ORD0055560,CUS010457,SKU1111,Meat & Seafood,Other Seafood,Budget,Ahmedabad,2023-05-05,2023-05,3,Wrong Item Delivered,Logistics,159.94,79.55,239.49,2,Wallet Credit,Champion,Afternoon (12–3 PM),0,1,174.84,DS007,DA0124
RET0011517,ORD0055561,CUS013735,SKU1195,Bakery & Bread,Rusks & Toasts,Budget,Bengaluru,2023-03-11,2023-03,1,Damaged Product,Logistics,58.99,36.34,95.33,0,Bank Transfer,Champion,Prime Evening (6–9 PM),1,0,64.36,DS001,DA0080
RET0011518,ORD0055562,CUS004220,SKU1148,Frozen Foods,Frozen Meat,Budget,Mumbai,2022-07-24,2022-07,3,Expired or Near-Expiry,Quality,220.64,41.42,262.06,2,Original Payment Method,Champion,Early Morning (6–9 AM),0,1,225.09,DS013,DA0041
RET0011519,ORD0055567,CUS001789,SKU1090,Meat & Seafood,Mutton,Budget,Hyderabad,2022-07-30,2022-07,2,Damaged Product,Logistics,334.22,67.86,402.08,2,Original Payment Method,Champion,Early Morning (6–9 AM),0,1,375.12,DS005,DA0064
RET0011520,ORD0055568,CUS002147,SKU1003,Fruits & Vegetables,Fresh Fruits,Mid,Mumbai,2023-10-25,2023-10,2,Expired or Near-Expiry,Quality,78.54,35.62,114.16,2,Original Payment Method,Champion,Night (9 PM–12 AM),0,1,79.25,DS002,DA0052
RET0011521,ORD0055569,CUS000090,SKU1024,Fruits & Vegetables,Leafy Greens,Budget,Kolkata,2023-12-05,2023-12,0,Damaged Product,Logistics,72.52,61.86,134.38,5,Wallet Credit,Champion,Evening (3–6 PM),0,1,85.67,DS021,DA0045
